Failure Name,NGA_Link,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
a720268d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a720268d-c8b4-45e9-853c-e0580e6f74bb,ba05wvaw0290,PostTest,a5682e74-fe7c-4695-b45f-63336053ec2a,CI_GNR_D_DF,a720268d-c8b4-45e9-853c-e0580e6f74bb,NA,https://axonsv.app.intel.com/apps/record-viewer/a5682e74-fe7c-4695-b45f-63336053ec2a,"['HW.CFG.ERR', 'HW.CORR', 'HW', 'HW.ERR']"
508d8c59,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/508d8c59-10b0-4d6c-a58c-ef94d2e0df7e,ba05wvaw0276,Test,,Mesh,508d8c59-10b0-4d6c-a58c-ef94d2e0df7e,NA,,[]
cb40f3bf,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/cb40f3bf-e465-43f9-ac17-3b6f3248bff1,ba05wvaw0266,PostTest,ac393917-26ed-41b5-b2d3-853826b2b82f,CI_GNR_D_DF,cb40f3bf-e465-43f9-ac17-3b6f3248bff1,NA,https://axonsv.app.intel.com/apps/record-viewer/ac393917-26ed-41b5-b2d3-853826b2b82f,"['HW.CFG.ERR', 'HW.CORR', 'HW', 'HW.ERR']"
86c60e0e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/86c60e0e-b7ee-4ea1-bf59-3da7f127c54f,ba05wvaw0290,RebootStation,ed6b35d2-f9f7-455a-97b1-42e4f5a1346c,CI_GNR_D_DF,86c60e0e-b7ee-4ea1-bf59-3da7f127c54f,NA,https://axonsv.app.intel.com/apps/record-viewer/ed6b35d2-f9f7-455a-97b1-42e4f5a1346c,"['HW.CFG.ERR', 'HW.CORR', 'HW', 'HW.ERR']"
24b9d96c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/24b9d96c-4d40-4f1f-80ab-fca708e59f0c,ba05wvaw0232,PostTest,4d9aa639-cf8c-4050-aaa5-2fa7a2606186,CI_GNR_D_DF,24b9d96c-4d40-4f1f-80ab-fca708e59f0c,NA,https://axonsv.app.intel.com/apps/record-viewer/4d9aa639-cf8c-4050-aaa5-2fa7a2606186,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']"
27657577,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/27657577-c68f-4702-a299-d4d00657b1a5,ba05wvaw0276,Test,,Mesh,27657577-c68f-4702-a299-d4d00657b1a5,NA,,[]
fe3250a5,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/fe3250a5-12fa-48cb-be44-79f0f0a73490,ba05wvaw0249,RebootStation,190e10da-65c1-4d9d-8fba-a626f1e19256,Memory,fe3250a5-12fa-48cb-be44-79f0f0a73490,NA,https://axonsv.app.intel.com/apps/record-viewer/190e10da-65c1-4d9d-8fba-a626f1e19256,"['HW', 'HW.MCE', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
838efb5c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/838efb5c-456a-452d-925d-6a081c5c0abe,ba05wvaw0239,PostTest,15d9c5c8-bf1f-4cf5-b211-b27f373ef658,CI_GNR_D_DF,838efb5c-456a-452d-925d-6a081c5c0abe,NA,https://axonsv.app.intel.com/apps/record-viewer/15d9c5c8-bf1f-4cf5-b211-b27f373ef658,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
5a1a771d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5a1a771d-400e-41e9-8c1c-95eeb9ff71ae,ba05wvaw0266,PostTest,804d1234-7e07-4766-b7a0-5183ac2e06aa,CI_GNR_D_DF,5a1a771d-400e-41e9-8c1c-95eeb9ff71ae,NA,https://axonsv.app.intel.com/apps/record-viewer/804d1234-7e07-4766-b7a0-5183ac2e06aa,"['HW.CFG.ERR', 'HW.CORR', 'HW.ERR', 'HW']"
28f7ccb3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/28f7ccb3-eb1d-4e3d-812c-86d2e010db2d,ba05wvaw0232,PostTest,baa6f09f-9296-4c20-b1b3-2bdc1a2e5690,CI_GNR_D_DF,28f7ccb3-eb1d-4e3d-812c-86d2e010db2d,NA,https://axonsv.app.intel.com/apps/record-viewer/baa6f09f-9296-4c20-b1b3-2bdc1a2e5690,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
4748f874,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4748f874-4a39-4dfb-8b01-93626051765f,ba05wvaw0276,PreTest,,PCIe,4748f874-4a39-4dfb-8b01-93626051765f,NA,,[]
2c3bc67b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2c3bc67b-1fcc-47de-a8ed-80df6cae21ac,ba05wvaw0276,PreTest,,PCIe,2c3bc67b-1fcc-47de-a8ed-80df6cae21ac,NA,,[]
cd1974c4,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/cd1974c4-2568-4e11-a16e-3088e5dfe961,ba05wvaw0266,PostTest,98c0a844-495a-494e-a984-7218ae286dad,CI_GNR_D_DF,cd1974c4-2568-4e11-a16e-3088e5dfe961,NA,https://axonsv.app.intel.com/apps/record-viewer/98c0a844-495a-494e-a984-7218ae286dad,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']"
03b5eff2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/03b5eff2-c860-482b-a1f4-8de4079fd5fd,ba05wvaw0276,PreTest,,PCIe,03b5eff2-c860-482b-a1f4-8de4079fd5fd,NA,,[]
967f9771,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/967f9771-797f-4f7c-97a5-d1edac2d96cd,ba05wvaw0232,PostTest,7c05dad6-7a9b-4fee-97b3-2775c5bef9ad,CI_GNR_D_DF,967f9771-797f-4f7c-97a5-d1edac2d96cd,NA,https://axonsv.app.intel.com/apps/record-viewer/7c05dad6-7a9b-4fee-97b3-2775c5bef9ad,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
87fd78a2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/87fd78a2-4add-4bce-96de-a77e2bf3cd88,ba05wvaw0239,RebootStation,98282d6e-b136-4c92-a094-0248e8075d58,CI_GNR_D_DF,87fd78a2-4add-4bce-96de-a77e2bf3cd88,NA,https://axonsv.app.intel.com/apps/record-viewer/98282d6e-b136-4c92-a094-0248e8075d58,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
b71c3050,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b71c3050-e482-4ac2-895c-c08907915f26,ba05wvaw0276,PreTest,,PCIe,b71c3050-e482-4ac2-895c-c08907915f26,NA,,[]
3c0786a5,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3c0786a5-3f9f-4834-8471-e48c61342f3a,ba05wvaw0266,PostTest,8e9734fd-04ca-4030-a0eb-95a48b1d6154,CI_GNR_D_DF,3c0786a5-3f9f-4834-8471-e48c61342f3a,NA,https://axonsv.app.intel.com/apps/record-viewer/8e9734fd-04ca-4030-a0eb-95a48b1d6154,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
08b32b89,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/08b32b89-22fb-4a5f-b977-1da9d94cd964,ba05wvaw0276,RebootStation,,NAC,08b32b89-22fb-4a5f-b977-1da9d94cd964,NA,,[]
95f68afd,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/95f68afd-4530-4bfe-a3ea-944ab7ed79a5,ba05wvaw0232,PostTest,91ed76a8-e507-4ddb-85cf-28cccf7fd555,CI_GNR_D_DF,95f68afd-4530-4bfe-a3ea-944ab7ed79a5,NA,https://axonsv.app.intel.com/apps/record-viewer/91ed76a8-e507-4ddb-85cf-28cccf7fd555,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
456de116,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/456de116-a9a0-4b54-89fd-d716d36334a8,ba05wvaw0266,PostTest,c8e06599-bbc9-47be-a0aa-2fd6c85985ba,CI_GNR_D_DF,456de116-a9a0-4b54-89fd-d716d36334a8,NA,https://axonsv.app.intel.com/apps/record-viewer/c8e06599-bbc9-47be-a0aa-2fd6c85985ba,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
0141ad6b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0141ad6b-cfaa-4328-bbe3-f4c308037dd0,ba05wvaw0232,PostTest,423ba42a-a823-4cb4-88ca-dc094e42f711,CI_GNR_D_DF,0141ad6b-cfaa-4328-bbe3-f4c308037dd0,NA,https://axonsv.app.intel.com/apps/record-viewer/423ba42a-a823-4cb4-88ca-dc094e42f711,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
c19c86d2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c19c86d2-b6b4-4a3b-a5e5-66714f5fd5ec,ba05wvaw0266,PostTest,ea4e8f8d-32f5-4b49-8ded-48abba968996,CI_GNR_D_DF,c19c86d2-b6b4-4a3b-a5e5-66714f5fd5ec,NA,https://axonsv.app.intel.com/apps/record-viewer/ea4e8f8d-32f5-4b49-8ded-48abba968996,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
398931b5,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/398931b5-c9b1-47dd-8317-46e1fe7bb1a0,ba05wvaw0232,PostTest,385f454c-5ca6-f5c2-7a28-929ebbcf0eba,CI_GNR_D_DF,398931b5-c9b1-47dd-8317-46e1fe7bb1a0,NA,https://axonsv.app.intel.com/apps/record-viewer/385f454c-5ca6-f5c2-7a28-929ebbcf0eba,"['HW', 'HW.CORR', 'HW.MCE', 'HW.MCE.IIO', 'HW.CFG.ERR', 'HW.ERR']"
4e15bf38,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4e15bf38-3161-4365-a0a7-5dcf66266def,ba05wvaw0266,PostTest,fc0406be-6028-4ce1-a62e-7ea8fb46dac3,CI_GNR_D_DF,4e15bf38-3161-4365-a0a7-5dcf66266def,NA,https://axonsv.app.intel.com/apps/record-viewer/fc0406be-6028-4ce1-a62e-7ea8fb46dac3,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
30f9d7da,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/30f9d7da-1306-4be7-9321-b0bd9431dd38,ba05wvaw0266,PostTest,b2ccbed4-80d9-43e5-8dfb-c89e4ef882fa,CI_GNR_D_DF,30f9d7da-1306-4be7-9321-b0bd9431dd38,NA,https://axonsv.app.intel.com/apps/record-viewer/b2ccbed4-80d9-43e5-8dfb-c89e4ef882fa,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
2451fa40,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2451fa40-39bd-4424-a2ce-00339f9dcb4f,ba05wvaw0232,PostTest,31374a81-884a-48ab-9dc0-e4e666d4a317,CI_GNR_D_DF,2451fa40-39bd-4424-a2ce-00339f9dcb4f,NA,https://axonsv.app.intel.com/apps/record-viewer/31374a81-884a-48ab-9dc0-e4e666d4a317,"['HW.CFG.ERR', 'HW.CORR', 'HW', 'HW.ERR']"
88f511c1,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/88f511c1-a7b5-4ebc-a66f-03910d7c4cd4,ba05wvaw0266,PostTest,56ef22de-2e55-480a-a46a-166eae06c8bf,CI_GNR_D_DF,88f511c1-a7b5-4ebc-a66f-03910d7c4cd4,NA,https://axonsv.app.intel.com/apps/record-viewer/56ef22de-2e55-480a-a46a-166eae06c8bf,"['HW.CFG.ERR', 'HW.CORR', 'HW', 'HW.ERR']"
b5c87816,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b5c87816-f1ba-430c-bdd1-3503f8e048de,ba05wvaw0232,PostTest,17a25239-a71a-42f0-b82b-92b3c86d8f3f,CI_GNR_D_DF,b5c87816-f1ba-430c-bdd1-3503f8e048de,NA,https://axonsv.app.intel.com/apps/record-viewer/17a25239-a71a-42f0-b82b-92b3c86d8f3f,"['HW.CFG.ERR', 'HW.CORR', 'HW', 'HW.ERR']"
5870aff6,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5870aff6-a224-4279-b870-afa894f72cb7,ba05wvaw0266,PostTest,7a2fd629-577c-419c-9342-eb4c376286f0,CI_GNR_D_DF,5870aff6-a224-4279-b870-afa894f72cb7,NA,https://axonsv.app.intel.com/apps/record-viewer/7a2fd629-577c-419c-9342-eb4c376286f0,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
a83bf326,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a83bf326-6b61-4141-8b5f-f57524ce547e,ba05wvaw0298,PreBoot,,CI_GNR_D_DF,a83bf326-6b61-4141-8b5f-f57524ce547e,NA,,[]
66734abe,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/66734abe-db6e-43a4-8d0f-7625545f2d53,ba05wvaw0250,PreBoot,,CI_GNR_D_DF,66734abe-db6e-43a4-8d0f-7625545f2d53,NA,,[]
9266b913,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9266b913-19d8-4b17-927f-f8b1ba89c9ef,ba05wvaw0283,PostTest,bd06fdc1-8d2a-4fad-9d9c-c85c4046b116,CI_GNR_D_DF,9266b913-19d8-4b17-927f-f8b1ba89c9ef,NA,https://axonsv.app.intel.com/apps/record-viewer/bd06fdc1-8d2a-4fad-9d9c-c85c4046b116,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
4c78a161,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4c78a161-e53a-4acd-aba9-abe3cf0d42a8,ba05wvaw0290,PostTest,194b895c-151b-485d-a9f2-0c797bd39916,CI_GNR_D_DF,4c78a161-e53a-4acd-aba9-abe3cf0d42a8,NA,https://axonsv.app.intel.com/apps/record-viewer/194b895c-151b-485d-a9f2-0c797bd39916,"['HW.CFG.ERR', 'HW.CORR', 'HW', 'HW.ERR']"
150b90d3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/150b90d3-7c04-49a1-ad5b-c206a349ee9a,ba05wvaw0239,PostTest,7321bd9d-aecd-4db6-968a-818fa680822e,CI_GNR_D_DF,150b90d3-7c04-49a1-ad5b-c206a349ee9a,NA,https://axonsv.app.intel.com/apps/record-viewer/7321bd9d-aecd-4db6-968a-818fa680822e,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
886beef2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/886beef2-25ed-412e-b685-5119780c81f5,ba05wvaw0283,RebootStation,13cef2e8-a374-4b7b-ab47-ff955d707898,CI_GNR_D_DF,886beef2-25ed-412e-b685-5119780c81f5,NA,https://axonsv.app.intel.com/apps/record-viewer/13cef2e8-a374-4b7b-ab47-ff955d707898,"['HW.CFG.ERR', 'HW.CORR', 'HW', 'HW.ERR']"
8035edeb,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8035edeb-7521-43da-8619-65aa5c0d9c81,ba05wvaw0290,RebootStation,1132e210-8a28-4bdd-8a9d-5f0a227478c3,CI_GNR_D_DF,8035edeb-7521-43da-8619-65aa5c0d9c81,NA,https://axonsv.app.intel.com/apps/record-viewer/1132e210-8a28-4bdd-8a9d-5f0a227478c3,"['HW.CFG.ERR', 'HW.CORR', 'HW', 'HW.ERR']"
4992d854,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4992d854-70ac-4e52-b0c1-d8fa04bb93cf,ba05wvaw0239,RebootStation,937e7a82-725d-4a9c-8b8c-0e1e34b8b61e,CI_GNR_D_DF,4992d854-70ac-4e52-b0c1-d8fa04bb93cf,NA,https://axonsv.app.intel.com/apps/record-viewer/937e7a82-725d-4a9c-8b8c-0e1e34b8b61e,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
cfcc5761,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/cfcc5761-b392-4873-b02a-26777d1ef99a,ba05wvaw0278,PreTest,,SVOS_CR_GNRD,cfcc5761-b392-4873-b02a-26777d1ef99a,NA,,[]
6013ec4f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6013ec4f-11bf-4b9a-bdcc-5f63eacf15d0,ba05wvaw0249,PreBoot,,Memory,6013ec4f-11bf-4b9a-bdcc-5f63eacf15d0,NA,,[]
c2595072,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c2595072-6600-4f93-9004-8469c7e5f4fe,ba05wvaw0278,PreBoot,,SVOS_CR_GNRD,c2595072-6600-4f93-9004-8469c7e5f4fe,NA,,[]
c6aeff35,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c6aeff35-0e8a-4308-989e-c8e0ff255efa,ba05wvaw0276,RebootStation,,NAC,c6aeff35-0e8a-4308-989e-c8e0ff255efa,NA,,[]
0f3521ab,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0f3521ab-4a63-4e54-a3ff-4f8b814c7c02,ba05wvaw0278,PreTest,,SVOS_CR_GNRD,0f3521ab-4a63-4e54-a3ff-4f8b814c7c02,NA,,[]
5657ac69,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5657ac69-f5f9-4838-a371-7dd0986c4245,ba05wvaw0276,Test,,Memory,5657ac69-f5f9-4838-a371-7dd0986c4245,NA,,[]
785c8d51,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/785c8d51-310f-48cb-ac86-02e4a0d75f46,ba05wvaw0232,PostTest,ec3bca69-f1da-4ff2-9243-c6547ffa47c7,CI_GNR_D_DF,785c8d51-310f-48cb-ac86-02e4a0d75f46,NA,https://axonsv.app.intel.com/apps/record-viewer/ec3bca69-f1da-4ff2-9243-c6547ffa47c7,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
abc6bb53,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/abc6bb53-0464-4f8a-9841-c1e55ac5d369,ba05wvaw0289,Test,c03bb3e0-5b56-4665-82dc-b90dfcc4ca61,Memory,abc6bb53-0464-4f8a-9841-c1e55ac5d369,NA,https://axonsv.app.intel.com/apps/record-viewer/c03bb3e0-5b56-4665-82dc-b90dfcc4ca61,"['HW', 'HW.MCE.IMC', 'HW.ERR', 'HW.CFG.ERR', 'HW.CORR', 'HW.MCE']"
06297bdd,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/06297bdd-4304-4fd6-a821-b2b193e22680,ba05wvaw0266,PostTest,7c8a524a-1f5f-43f3-abab-13233854ddcc,CI_GNR_D_DF,06297bdd-4304-4fd6-a821-b2b193e22680,NA,https://axonsv.app.intel.com/apps/record-viewer/7c8a524a-1f5f-43f3-abab-13233854ddcc,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
8da7ba71,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8da7ba71-03af-4ddc-ad8a-cb62b54223b4,ba05wvaw0232,PostTest,12076ab5-5fc9-4961-afda-565cee6b621e,CI_GNR_D_DF,8da7ba71-03af-4ddc-ad8a-cb62b54223b4,NA,https://axonsv.app.intel.com/apps/record-viewer/12076ab5-5fc9-4961-afda-565cee6b621e,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
2c8e1261,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2c8e1261-ac46-400d-bb96-f4d15412fad8,ba05wvaw0249,PreTest,,Memory,2c8e1261-ac46-400d-bb96-f4d15412fad8,NA,,[]
36553628,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/36553628-8695-4a0c-82bb-1902d4754a62,ba05wvaw0266,PostTest,38dbc7be-e8d5-465b-bb9d-5c28886b7c76,CI_GNR_D_DF,36553628-8695-4a0c-82bb-1902d4754a62,NA,https://axonsv.app.intel.com/apps/record-viewer/38dbc7be-e8d5-465b-bb9d-5c28886b7c76,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
b53261d5,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b53261d5-8602-4e7f-a112-4989814fb9db,ba05wvaw0278,PostTest,3e80f535-61e2-4aaf-9d44-d9885ea1fd1b,SVOS_CR_GNRD,b53261d5-8602-4e7f-a112-4989814fb9db,NA,https://axonsv.app.intel.com/apps/record-viewer/3e80f535-61e2-4aaf-9d44-d9885ea1fd1b,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
e3c2c87b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e3c2c87b-e114-4559-bb6d-80faf13d5be3,ba05wvaw0289,PostTest,e9bd8581-fe3a-468f-8ed2-c4864a9647af,Memory,e3c2c87b-e114-4559-bb6d-80faf13d5be3,NA,https://axonsv.app.intel.com/apps/record-viewer/e9bd8581-fe3a-468f-8ed2-c4864a9647af,"['HW', 'HW.MCE', 'HW.CORR', 'HW.ERR', 'HW.MCE.IMC', 'HW.CFG.ERR']"
3a55422d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3a55422d-0add-4645-8b30-6794e15d5247,ba05wvaw0276,RebootStation,,NAC,3a55422d-0add-4645-8b30-6794e15d5247,NA,,[]
e9402daa,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e9402daa-8380-43c6-b5f8-d519a9c9925f,ba05wvaw0239,PostTest,e72d5518-41b6-4481-9523-9fdf9ae8826f,Memory,e9402daa-8380-43c6-b5f8-d519a9c9925f,NA,https://axonsv.app.intel.com/apps/record-viewer/e72d5518-41b6-4481-9523-9fdf9ae8826f,"['HW.MCE.IMC', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW.MCE', 'HW']"
377af7d8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/377af7d8-67fe-43c2-a9c5-a535c9f5e71d,ba05wvaw0278,PostTest,d164994b-20a8-4f87-acd6-f10480950688,SVOS_CR_GNRD,377af7d8-67fe-43c2-a9c5-a535c9f5e71d,NA,https://axonsv.app.intel.com/apps/record-viewer/d164994b-20a8-4f87-acd6-f10480950688,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
90fe63c7,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/90fe63c7-9d3e-4e81-a2ab-2e76c2c716f7,ba05wvaw0278,PostTest,23959a24-aadc-4d46-ae52-808030c9868f,SVOS_CR_GNRD,90fe63c7-9d3e-4e81-a2ab-2e76c2c716f7,NA,https://axonsv.app.intel.com/apps/record-viewer/23959a24-aadc-4d46-ae52-808030c9868f,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
5670296e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5670296e-9daa-424f-8460-753fd5cdc879,ba05wvaw0290,PreBoot,,CI_GNR_D_DF,5670296e-9daa-424f-8460-753fd5cdc879,NA,,[]
ed3a652c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ed3a652c-bb97-40f2-9e89-7930d91f6fcf,ba05wvaw0276,PreBoot,,NAC,ed3a652c-bb97-40f2-9e89-7930d91f6fcf,NA,,[]
8535dce3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8535dce3-fbec-427f-8b85-d1582f0296f1,ba05wvaw0283,PostTest,2ccff856-58de-4bb9-9d3c-29207bf1a01f,CI_GNR_D_DF,8535dce3-fbec-427f-8b85-d1582f0296f1,NA,https://axonsv.app.intel.com/apps/record-viewer/2ccff856-58de-4bb9-9d3c-29207bf1a01f,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']"
1ddeb704,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1ddeb704-5b8f-43e0-a848-1eba1139307f,ba05wvaw0283,RebootStation,25fd24eb-774d-4dde-af93-5ced7c6ef356,CI_GNR_D_DF,1ddeb704-5b8f-43e0-a848-1eba1139307f,NA,https://axonsv.app.intel.com/apps/record-viewer/25fd24eb-774d-4dde-af93-5ced7c6ef356,"['HW.CORR', 'HW', 'HW.ERR', 'HW.CFG.ERR']"
5c7bd965,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5c7bd965-2959-4c4c-bdf6-aeff44405875,ba05wvaw0249,PreTest,9b459130-74d3-d41a-1b57-1d4e9ef97f3d,Memory,5c7bd965-2959-4c4c-bdf6-aeff44405875,NA,https://axonsv.app.intel.com/apps/record-viewer/9b459130-74d3-d41a-1b57-1d4e9ef97f3d,"['HW', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW.MCE', 'HW.MCE.PCU']"
18eb58c3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/18eb58c3-f333-4efd-b2f1-3e455c5076e1,ba05wvaw0274,PostTest,,SVOS_CR_GNRD,18eb58c3-f333-4efd-b2f1-3e455c5076e1,NA,,[]
768d8b56,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/768d8b56-ebf5-49e5-8fa3-16ca3fce0c47,ba05wvaw0275,RebootStation,e952739c-b6bd-22bc-a50a-1d729e0b0926,CI_GNR_D_DF,768d8b56-ebf5-49e5-8fa3-16ca3fce0c47,NA,https://axonsv.app.intel.com/apps/record-viewer/e952739c-b6bd-22bc-a50a-1d729e0b0926,"['HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW.MCE', 'HW']"
f95c5d49,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/f95c5d49-eaf6-4ff7-90d8-2d6fdffad26c,ba05wvaw0274,PostTest,,SVOS_CR_GNRD,f95c5d49-eaf6-4ff7-90d8-2d6fdffad26c,NA,,[]
d7530f98,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d7530f98-f19e-4ac9-8dd0-635357cb002e,ba05wvaw0274,PostTest,,SVOS_CR_GNRD,d7530f98-f19e-4ac9-8dd0-635357cb002e,NA,,[]
885392d4,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/885392d4-f5e2-4a1a-a237-9292e2054d9f,ba05wvaw0275,PreBoot,,CI_GNR_D_DF,885392d4-f5e2-4a1a-a237-9292e2054d9f,NA,,[]
131cf1ae,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/131cf1ae-121a-4204-bdab-67fff9778426,ba05wvaw0219,PreBoot,,CI_GNR_D_DF,131cf1ae-121a-4204-bdab-67fff9778426,NA,,[]
9d6f8ec5,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9d6f8ec5-7f78-42e5-aa1f-8bcb9a6d75de,ba05wvaw0241,PreBoot,,CI_GNR_D_DF,9d6f8ec5-7f78-42e5-aa1f-8bcb9a6d75de,NA,,[]
2f5dfdd8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2f5dfdd8-9a61-4d1b-939b-08fe23166933,ba05wvaw0290,PreBoot,,CI_GNR_D_DF,2f5dfdd8-9a61-4d1b-939b-08fe23166933,NA,,[]
